65;7984;In the Name of the Father;13.91;['Drama'];A small time thief from Belfast, Gerry Conlon, is falsely implicated in the IRA bombing of a pub that kills several people while he is in London. He and his four friends are coerced by British police into confessing their guilt. Gerry's father and other relatives in London are also implicated in the crime. He spends fifteen years in prison with his father trying to prove his innocence.;7.913;1451;1993-12-12;65796862;13000000;None;en;"['Universal Pictures', ""Hell's Kitchen Films""]"
66;46738;Incendies;25.302;['Drama', 'War', 'Mystery'];A mother's last wishes send twins Jeanne and Simon on a journey to Middle East in search of their tangled roots. Adapted from Wajdi Mouawad's acclaimed play, Incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love.;8.089;2068;2010-09-04;6788659;6800000;None;fr;['CNC', 'TS Productions', 'Téléfilm Canada', 'The Movie Network', 'Astral Media', 'micro_scope', 'Phi Group', 'Entertainment One', 'Société Radio-Canada', 'Super Écran']
67;27205;Inception;74.823;['Action', 'Science Fiction', 'Adventure'];"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.";8.36;32792;2010-07-15;825532764;160000000;None;en;['Warner Bros. Pictures', 'Legendary Pictures', 'Syncopy']
68;89;Indiana Jones and the Last Crusade;61.867;['Adventure', 'Action'];In 1938, an art collector appeals to eminent archaeologist Dr. Indiana Jones to embark on a search for the Holy Grail. Indy learns that a medieval historian has vanished while searching for it, and the missing man is his own father, Dr. Henry Jones Sr.. He sets out to rescue his father by following clues in the old man's notebook, which his father had mailed to him before he went missing. Indy arrives in Venice, where he enlists the help of a beautiful academic, Dr. Elsa Schneider, along with Marcus Brody and Sallah. Together they must stop the Nazis from recovering the power of eternal life and taking over the world!;7.833;8527;1989-05-24;474171806;48000000;Indiana Jones Collection;en;['Lucasfilm Ltd.', 'Paramount']
69;10775;Infernal Affairs;17.509;['Drama', 'Action', 'Thriller', 'Crime', 'Mystery'];Chan Wing Yan, a young police officer, has been sent undercover as a mole in the local mafia. Lau Kin Ming, a young mafia member, infiltrates the police force. Years later, their older counterparts, Chen Wing Yan and Inspector Lau Kin Ming, respectively, race against time to expose the mole within their midst.;7.812;1292;2002-12-12;8708932;125000;Infernal Affairs Collection;cn;['Media Asia Films']
70;16869;Inglourious Basterds;63.145;['Drama', 'Action', 'Thriller', 'War'];"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.";8.21;19538;2009-08-19;321457747;70000000;None;en;['Universal Pictures', 'A Band Apart', 'The Weinstein Company', 'Peninsula Films', 'Zehnte Babelsberg Film', 'Visiona Romantica']
71;5915;Into the Wild;20.218;['Adventure', 'Drama'];After graduating from Emory University in 1992, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity, and hitchhikes to Alaska to live in the wilderness.;7.811;8574;2007-09-11;56255142;15000000;None;en;['Paramount Vantage', 'River Road Entertainment', 'The Linson Company', 'Into the Wild', 'Square One C.I.H.']
72;77338;Intouchables;84.697;['Drama', 'Comedy'];A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.;8.27;15233;2011-11-02;426588510;13000000;None;fr;['Gaumont', 'Canal+', 'TF1 Films Production', 'CinéCinéma', 'Quad Productions', 'Chaocorp', 'Ten Films', 'TF1']
73;3078;It Happened One Night;13.302;['Comedy', 'Romance'];A renegade reporter and a young heiress meet on a bus heading for New York, and end up stuck with each other when the bus leaves them behind at one of the stops.;7.88;981;1934-02-22;4500000;325000;None;en;['Columbia Pictures']
74;1585;It's a Wonderful Life;60.511;['Drama', 'Family', 'Fantasy'];A holiday favourite for generations...  George Bailey has spent his entire life giving to the people of Bedford Falls.  All that prevents rich skinflint Mr. Potter from taking over the entire town is George's modest building and loan company.  But on Christmas Eve the business's $8,000 is lost and George's troubles begin.;8.264;3538;1946-12-20;9644124;3180000;None;en;['RKO Radio Pictures', 'Liberty Films']
75;103663;Jagten;20.411;['Drama'];A teacher lives a lonely life, all the while struggling over his son’s custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie.;8.096;3355;2012-10-25;18309793;3800000;None;da;['Zentropa Entertainments', 'Det Danske Filminstitut', 'DR', 'Eurimages', 'MEDIA Programme of the European Union', 'Svenska Filminstitutet', 'Film i Väst', 'SVT', 'Nordisk Film & TV Fond']
76;578;Jaws;35.784;['Horror', 'Thriller', 'Adventure'];When an insatiable great white shark terrorizes the townspeople of Amity Island, the police chief, an oceanographer and a grizzled shark hunter seek to destroy the blood-thirsty beast.;7.648;8827;1975-06-20;470653000;7000000;Jaws Collection;en;['Universal Pictures', 'Zanuck/Brown Productions']
77;329;Jurassic Park;26.746;['Adventure', 'Science Fiction'];A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.;7.929;14211;1993-06-11;920100000;63000000;Jurassic Park Collection;en;['Universal Pictures', 'Amblin Entertainment']
78;81;Kaze no tani no Naushika;53.074;['Adventure', 'Animation', 'Fantasy'];After a global war, the seaside kingdom known as the Valley of the Wind remains one of the last strongholds on Earth untouched by a poisonous jungle and the powerful insects that guard it. Led by the courageous Princess Nausicaä, the people of the Valley engage in an epic struggle to restore the bond between humanity and Earth.;7.93;2908;1984-03-11;3301446;1000000;None;ja;['Topcraft']
79;24;Kill Bill: Vol. 1;79.531;['Action', 'Crime'];An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.;7.971;15272;2003-10-10;180906076;30000000;Kill Bill Collection;en;['Miramax', 'A Band Apart', 'Super Cool ManChu']
80;2118;L.A. Confidential;15.349;['Crime', 'Mystery', 'Thriller'];Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.;7.782;4121;1997-09-19;126216940;35000000;None;en;['Warner Bros. Pictures', 'Regency Enterprises', 'The Wolper Organization']
81;947;Lawrence of Arabia;24.492;['Adventure', 'Drama', 'History', 'War'];The story of British officer T.E. Lawrence's mission to aid the Arab tribes in their revolt against the Ottoman Empire during the First World War. Lawrence becomes a flamboyant, messianic figure in the cause of Arab unity but his psychological instability threatens to undermine his achievements.;7.985;2450;1962-12-11;69995385;15000000;None;en;['Horizon Pictures']
82;87827;Life of Pi;35.412;['Adventure', 'Drama'];The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.;7.39;11924;2012-11-20;609016565;120000000;None;en;['Ingenious Media', 'Dune Entertainment', 'Fox 2000 Pictures', 'Big Screen Productions', 'Haishang Films', 'Netter Productions', 'Ingenious Film Partners']
83;100;Lock, Stock and Two Smoking Barrels;14.961;['Comedy', 'Crime'];A card shark and his unwillingly-enlisted friends need to make a lot of cash quick after losing a sketchy poker match. To do this they decide to pull a heist on a small-time gang who happen to be operating out of the flat next door.;8.143;5715;1998-08-28;28356188;1350000;None;en;['Summit Entertainment', 'PolyGram Filmed Entertainment', 'SKA Films', 'HandMade Films', 'The Steve Tisch Company']
84;832;M;13.533;['Drama', 'Action', 'Thriller', 'Crime'];In this classic German thriller, Hans Beckert, a serial killer who preys on children, becomes the focus of a massive Berlin police manhunt. Beckert's heinous crimes are so repellant and disruptive to city life that he is even targeted by others in the seedy underworld network. With both cops and criminals in pursuit, the murderer soon realizes that people are on his trail, sending him into a tense, panicked attempt to escape justice.;8.105;1729;1931-05-11;0;0;None;de;['Nero-Film AG']
85;24238;Mary and Max;38.454;['Animation', 'Comedy', 'Drama'];A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York.;7.847;1622;2009-02-09;1740429;8240000;None;en;['Melodrama Pictures', 'icon']
86;77;Memento;47.056;['Mystery', 'Thriller'];Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.;8.191;12849;2000-10-11;39723096;9000000;None;en;['Summit Entertainment', 'Newmarket Capital Group', 'Team Todd', 'I Remember Productions']
87;19;Metropolis;43.888;['Drama', 'Science Fiction'];In a futuristic city sharply divided between the rich and the poor, the son of the city's mastermind meets a prophet who predicts the coming of a savior to mediate their differences.;8.171;2211;1927-02-06;650422;1300000;None;de;['UFA']
88;70;Million Dollar Baby;41.173;['Drama'];Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.;7.963;8335;2004-12-15;216763646;30000000;None;en;['Lakeshore Entertainment', 'Malpaso Productions', 'Warner Bros. Pictures', 'Epsilon Motion Pictures', 'Albert S. Ruddy Productions']
89;3082;Modern Times;16.976;['Comedy', 'Drama'];The Tramp struggles to live in modern industrial society with the help of a young homeless woman.;8.319;3127;1936-02-05;0;1500000;None;en;['United Artists', 'Charles Chaplin Productions']
90;128;Mononoke-hime;39.43;['Adventure', 'Fantasy', 'Animation'];Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.;8.346;6692;1997-07-12;159414369;26500000;None;ja;['dentsu', 'Tokuma Shoten', 'DENTSU Music And Entertainment', 'Nippon Television Network Corporation', 'Studio Ghibli', 'Nibariki', 'TNDG']
91;585;Monsters, Inc.;119.944;['Animation', 'Comedy', 'Family'];James Sullivan and Mike Wazowski are monsters, they earn their living scaring children and are the best in the business... even though they're more afraid of the children than they are of them. When a child accidentally enters their world, James and Mike suddenly find that kids are not to be afraid of and they uncover a conspiracy that could threaten all children across the world.;7.826;16214;2001-11-01;579707738;115000000;Monsters, Inc. Collection;en;['Pixar']
92;762;Monty Python and the Holy Grail;21.854;['Adventure', 'Comedy', 'Fantasy'];"King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".";7.804;4922;1975-05-25;1940906;400000;None;en;['Python (Monty) Pictures Limited', 'Michael White Productions', 'National Film Trustee Company']
93;583;Monty Python's Life of Brian;20.124;['Comedy'];Brian Cohen is an average young Jewish man, but through a series of ridiculous events, he gains a reputation as the Messiah. When he's not dodging his followers or being scolded by his shrill mother, the hapless Brian has to contend with the pompous Pontius Pilate and acronym-obsessed members of a separatist movement. Rife with Monty Python's signature absurdity, the tale finds Brian's life paralleling Biblical lore, albeit with many more laughs.;7.761;3697;1979-08-17;20745728;4000000;None;en;['Python (Monty) Pictures Limited', 'HandMade Films']
94;3083;Mr. Smith Goes to Washington;13.424;['Comedy', 'Drama'];Naive and idealistic Jefferson Smith, leader of the Boy Rangers, is appointed to the United States Senate by the puppet governor of his state. He soon discovers, upon going to Washington, many shortcomings of the political process as his earnest goal of a national boys' camp leads to a conflict with the state political boss.;7.934;844;1939-10-19;9600000;1500000;None;en;['Columbia Pictures']
95;322;Mystic River;27.855;['Thriller', 'Crime', 'Drama', 'Mystery'];The lives of three men who were childhood friends are shattered when one of them has a family tragedy.;7.746;5526;2003-01-01;156822020;25000000;None;en;['Village Roadshow Pictures', 'Malpaso Productions', 'NPV Entertainment', 'Warner Bros. Pictures']
96;10774;Network;12.652;['Drama'];When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.;7.86;1379;1976-11-14;23689877;3800000;None;en;['Metro-Goldwyn-Mayer', 'United Artists']
97;6977;No Country for Old Men;38.276;['Crime', 'Drama', 'Thriller'];Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.;7.93;10239;2007-06-13;171627166;25000000;None;en;['Miramax', 'Scott Rudin Productions', 'Paramount Vantage', 'Mike Zoss Productions']
98;213;North by Northwest;20.422;['Mystery', 'Thriller'];Advertising man Roger Thornhill is mistaken for a spy, triggering a deadly cross-country chase.;7.991;3425;1959-07-08;13275000;4000000;None;en;['Metro-Goldwyn-Mayer']
99;303;Notorious;11.422;['Thriller', 'Romance', 'Mystery'];In order to help bring Nazis to justice, U.S. government agent T.R. Devlin recruits Alicia Huberman, the American daughter of a convicted German war criminal, as a spy. As they begin to fall for one another, Alicia is instructed to win the affections of Alexander Sebastian, a Nazi hiding out in Brazil. When Sebastian becomes serious about his relationship with Alicia, the stakes get higher, and Devlin must watch her slip further undercover.;7.784;1281;1946-08-21;24500000;1000000;None;en;['RKO Radio Pictures', 'Vanguard Films']
100;11216;Nuovo Cinema Paradiso;22.859;['Drama', 'Romance'];A filmmaker recalls his childhood, when he fell in love with the movies at his village's theater and formed a deep friendship with the theater's projectionist.;8.46;3554;1988-11-17;11990401;5000000;None;it;['TF1 Films Production', 'RAI', 'Les Films Ariane', 'Cristaldifilm', 'Forum Picture']
101;654;On the Waterfront;17.088;['Crime', 'Drama'];Terry Malloy dreams about being a prize fighter, while tending his pigeons and running errands at the docks for Johnny Friendly, the corrupt boss of the dockers union. Terry witnesses a murder by two of Johnny's thugs, and later meets the dead man's sister and feels responsible for his death. She introduces him to Father Barry, who tries to force him to provide information for the courts that will smash the dock racketeers.;7.986;1265;1954-06-22;9600000;910000;None;en;['Columbia Pictures', 'Horizon Pictures']
102;311;Once Upon a Time in America;31.676;['Drama', 'Crime'];A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.;8.442;4476;1984-05-23;5472914;30000000;None;en;['Warner Bros. Pictures', 'Rafran Cinematografica', 'PSO', 'The Ladd Company', 'Embassy International Pictures']
103;510;One Flew Over the Cuckoo's Nest;31.82;['Drama'];A petty criminal fakes insanity to serve his sentence in a mental ward rather than prison. He soon finds himself as a leader to the other patients—and an enemy to the cruel, domineering nurse who runs the ward.;8.425;9036;1975-11-19;108981275;3000000;None;en;['Fantasy Films']
104;5924;Papillon;19.083;['Crime', 'Drama'];A man befriends a fellow criminal as the two of them begin serving their sentence on a dreadful prison island, which inspires the man to plot his escape.;7.846;1588;1973-12-13;53267000;12000000;None;en;['Solar Productions', 'Allied Artists Pictures', 'Corona-General']
105;975;Paths of Glory;14.932;['Drama', 'War'];A commanding officer defends three scapegoats on trial for a failed offensive that occurred within the French Army in 1916.;8.295;2342;1957-10-25;0;935000;None;en;['United Artists', 'Bryna Productions']
106;391;Per un pugno di dollari;24.402;['Western'];The Man With No Name enters the Mexican village of San Miguel in the midst of a power struggle among the three Rojo brothers and sheriff John Baxter. When a regiment of Mexican soldiers bearing gold intended to pay for new weapons is waylaid by the Rojo brothers, the stranger inserts himself into the middle of the long-simmering battle, selling false information to both sides for his own benefit.;7.88;3496;1964-01-18;14500000;200000;None;it;['Constantin Film', 'United Artists', 'Jolly Film', 'Ocean Films']
107;797;Persona;33.601;['Drama'];A young nurse, Alma, is put in charge of Elisabeth Vogler: an actress who is seemingly healthy in all respects, but will not talk. As they spend time together, Alma speaks to Elisabeth constantly, never receiving any answer. The time they spend together only strengthens the crushing realization that one does not exist.;8.258;1726;1966-10-18;0;0;None;sv;['SF Studios']
108;22;Pirates of the Caribbean: The Curse of the Black Pearl;110.698;['Adventure', 'Fantasy', 'Action'];Jack Sparrow, a freewheeling 18th-century pirate, quarrels with a rival pirate bent on pillaging Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her.;7.78;18193;2003-07-09;655011224;140000000;Pirates of the Caribbean Collection;en;['Walt Disney Pictures', 'Jerry Bruckheimer Films']
109;792;Platoon;32.439;['Drama', 'War', 'Action'];As a young and naive recruit in Vietnam, Chris Taylor faces a moral crisis when confronted with the horrors of war and the duality of man.;7.749;3775;1986-12-19;138530565;6000000;None;en;['Hemdale Film Corporation', 'Cinema 84', 'Cinema 86']
110;539;Psycho;32.656;['Horror', 'Drama', 'Thriller'];When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother.;8.44;8642;1960-06-22;50000000;806947;Psycho Collection;en;['Shamley Productions']
111;680;Pulp Fiction;70.757;['Thriller', 'Crime'];A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.;8.492;24250;1994-09-10;214179088;8000000;None;en;['Miramax', 'A Band Apart', 'Jersey Films']
112;1578;Raging Bull;21.716;['Drama', 'History'];The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.;7.978;3552;1980-11-14;23000000;18000000;None;en;['United Artists']
113;85;Raiders of the Lost Ark;60.821;['Adventure', 'Action'];When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.;7.923;10560;1981-06-12;389925971;18000000;Indiana Jones Collection;en;['Lucasfilm Ltd.', 'Paramount']
114;380;Rain Man;21.816;['Drama'];"Selfish yuppie Charlie Babbitt's father left a fortune to his savant brother Raymond and a pittance to Charlie; they travel cross-country.";7.757;5377;1988-12-11;354825435;25000000;None;en;['United Artists', 'Star Partners II Ltd.']
115;11645;Ran;12.88;['Action', 'Drama', 'History'];With Ran, legendary director Akira Kurosawa reimagines Shakespeare's King Lear as a singular historical epic set in sixteenth-century Japan. Majestic in scope, the film is Kurosawa's late-life masterpiece, a profound examination of the folly of war and the crumbling of one family under the weight of betrayal, greed, and the insatiable thirst for power.;8.063;1213;1985-06-01;11859533;11500005;None;ja;['Toho', 'Nippon Herald Films', 'Greenwich Film Production', 'Herald Ace']
116;2062;Ratatouille;95.827;['Animation', 'Comedy', 'Family', 'Fantasy'];Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.;7.789;14656;2007-06-28;623726000;150000000;None;en;['Walt Disney Pictures', 'Pixar']
117;567;Rear Window;23.966;['Thriller', 'Mystery'];A wheelchair-bound photographer spies on his neighbors from his apartment window and becomes convinced one of them has committed murder.;8.36;5469;1954-08-01;37034514;1000000;None;en;['Paramount', 'Alfred J. Hitchcock Productions']
118;223;Rebecca;14.731;['Mystery', 'Drama', 'Thriller', 'Romance'];Story of a young woman who marries a fascinating widower only to find out that she must live in the shadow of his former wife, Rebecca, who died mysteriously several years earlier. The young wife must come to grips with the terrible secret of her handsome, cold husband, Max De Winter. She must also deal with the jealous, obsessed Mrs. Danvers, the housekeeper, who will not accept her as the mistress of the house.;7.917;1412;1940-03-23;6000000;1288000;None;en;['United Artists', 'Selznick International Pictures']
119;641;Requiem for a Dream;10.487;['Crime', 'Drama'];The hopes and dreams of four ambitious people are shattered when their drug addictions begin spiraling out of control. A look into addiction and how it overcomes the mind and body.;8.034;8523;2000-10-06;7390108;4500000;None;en;['Thousand Words', 'Artisan Entertainment', 'Protozoa Pictures']
120;500;Reservoir Dogs;27.946;['Crime', 'Thriller'];A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.;8.142;12453;1992-09-02;2859750;1200000;None;en;['Live Entertainment', 'Dog Eat Dog Productions']
121;1366;Rocky;42.659;['Drama', 'Romance'];When world heavyweight boxing champion, Apollo Creed wants to give an unknown fighter a shot at the title as a publicity stunt, his handlers choose palooka Rocky Balboa, an uneducated collector for a Philadelphia loan shark. Rocky teams up with trainer  Mickey Goldmill to make the most of this once in a lifetime break.;7.777;6474;1976-11-21;117250402;1000000;Rocky Collection;en;['Winkler Films']
122;804;Roman Holiday;20.282;['Romance', 'Comedy', 'Drama'];Overwhelmed by her suffocating schedule, touring European princess Ann takes off for a night while in Rome. When a sedative she took from her doctor kicks in, however, she falls asleep on a park bench and is found by an American reporter, Joe Bradley, who takes her back to his apartment for safety. At work the next morning, Joe finds out Ann's regal identity and bets his editor he can get exclusive interview with her, but romance soon gets in the way.;7.897;1659;1953-08-26;12000000;1500000;None;en;['Paramount']
123;1580;Rope;14.902;['Crime', 'Drama', 'Thriller'];Two men attempt to prove they committed the perfect crime by hosting a dinner party after strangling their former classmate to death.;7.974;2193;1948-03-11;2200000;1500000;None;en;['Warner Bros. Pictures', 'Transatlantic Pictures']
124;805;Rosemary's Baby;17.49;['Drama', 'Horror', 'Thriller'];A young couple, Rosemary and Guy, moves into an infamous New York apartment building, known by frightening legends and mysterious events, with the purpose of starting a family.;7.813;3280;1968-06-12;33395426;3200000;Rosemary's Baby Collection;en;['William Castle Productions']
125;857;Saving Private Ryan;50.577;['Drama', 'History', 'War'];As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.;8.201;13729;1998-07-24;481840909;70000000;None;en;['Paramount', 'DreamWorks Pictures', 'Amblin Entertainment', 'Mutual Film Company', 'The Mark Gordon Company']
126;111;Scarface;59.797;['Action', 'Crime', 'Drama'];After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.;8.163;9866;1983-12-09;66023329;25000000;None;en;['Universal Pictures']
127;424;Schindler's List;51.545;['Drama', 'History', 'War'];The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.;8.565;13557;1993-12-15;321365567;22000000;None;en;['Universal Pictures', 'Amblin Entertainment']
128;807;Se7en;57.565;['Crime', 'Mystery', 'Thriller'];"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.";8.36;18046;1995-09-22;327311859;33000000;None;en;['New Line Cinema', 'Juno Pix', 'Cecchi Gori Pictures']
129;11324;Shutter Island;50.164;['Drama', 'Thriller', 'Mystery'];World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by troubling visions and a mysterious doctor.;8.192;20880;2010-02-14;294800000;80000000;None;en;['Paramount', 'Appian Way', 'Phoenix Pictures', 'Sikelia Productions']
130;187;Sin City;44.526;['Thriller', 'Action', 'Crime'];Welcome to Sin City. This town beckons to the tough, the corrupt, the brokenhearted. Some call it dark… Hard-boiled. Then there are those who call it home — Crooked cops, sexy dames, desperate vigilantes. Some are seeking revenge, others lust after redemption, and then there are those hoping for a little of both. A universe of unlikely and reluctant heroes still trying to do the right thing in a city that refuses to care.;7.434;7101;2005-04-01;158733820;40000000;Sin City Collection;en;['Miramax', 'Dimension Films', 'Troublemaker Studios']
131;872;Singin' in the Rain;19.449;['Comedy', 'Music', 'Romance', 'Drama'];In 1927 Hollywood, a silent film production company and cast make a difficult transition to sound.;8.168;2595;1952-04-09;7200000;2540800;None;en;['Metro-Goldwyn-Mayer']
132;993;Sleuth;8.477;['Mystery', 'Thriller', 'Crime'];A mystery novelist devises an insurance scam with his wife's lover – but things aren't exactly as they seem.;7.693;487;1972-12-10;5750000;3500000;None;en;['Palomar Pictures International']
133;12405;Slumdog Millionaire;21.899;['Drama', 'Romance'];"A teenager reflects on his life after being accused of cheating on the Indian version of ""Who Wants to be a Millionaire?"".";7.735;9384;2008-11-12;378410542;15000000;None;en;['Celador Films', 'Film4 Productions']
134;107;Snatch;33.248;['Crime', 'Comedy'];Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.;7.796;7723;2000-09-01;83557872;10000000;None;en;['Columbia Pictures', 'SKA Films']
135;239;Some Like It Hot;19.577;['Comedy', 'Music', 'Romance', 'Crime'];Two musicians witness a mob hit and struggle to find a way out of the city before they are found by the gangsters. Their only opportunity is to join an all-girl band as they leave on a tour. To make their getaway they must first disguise themselves as women, then keep their identities secret and deal with the problems this brings - such as an attractive bandmate and a very determined suitor.;8.125;2895;1959-03-19;25000000;2883848;None;en;['United Artists', 'The Mirisch Company', 'Ashton Productions']
136;235;Stand by Me;24.132;['Crime', 'Drama'];Gordie, Chris, Teddy and Vern are four friends who decide to hike to find the corpse of Ray Brower, a local teenager, who was hit by a train while plucking blueberries in the wild.;7.9;4831;1986-08-08;52287414;8000000;None;en;['Columbia Pictures', 'Act III Productions']
137;13475;Star Trek;40.191;['Science Fiction', 'Action', 'Adventure'];The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again.;7.433;8926;2009-05-06;385680446;150000000;Star Trek: Alternate Reality Collection;en;['Paramount', 'Spyglass Entertainment', 'Bad Robot', 'MavroCine Pictures GmbH & Co. KG']
138;1892;Star Wars: Episode VI - Return of the Jedi;40.398;['Adventure', 'Action', 'Science Fiction'];Luke Skywalker leads a mission to rescue his friend Han Solo from the clutches of Jabba the Hutt, while the Emperor seeks to destroy the Rebellion once and for all with a second dreaded Death Star.;7.887;13621;1983-05-25;572700000;32350000;Star Wars Collection;en;['Lucasfilm Ltd.']
139;845;Strangers on a Train;11.632;['Crime', 'Thriller'];A deranged socialite accosts a tennis star with his theory that if two strangers trade murders, they can disguise their motives and avoid suspicion.;7.706;1318;1951-06-27;7000000;1200000;None;en;['Warner Bros. Pictures']
140;599;Sunset Boulevard;19.077;['Drama'];A hack screenwriter writes a screenplay for a former silent film star who has faded into Hollywood obscurity.;8.379;2107;1950-08-10;5000000;1752000;None;en;['Paramount']
141;7508;Taare Zameen Par;15.473;['Drama'];"Ishaan Awasthi is an eight-year-old whose world is filled with wonders that no one else seems to appreciate. Colours, fish, dogs, and kites don't seem important to the adults, who are much more interested in things like homework, marks, and neatness. Ishaan cannot seem to get anything right in class; he is then sent to boarding school, where his life changes forever.";7.995;916;2007-12-21;28430000;2600000;None;hi;['Aamir Khan Productions', 'PVR Pictures']
142;103;Taxi Driver;44.462;['Crime', 'Drama'];A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feed his urge for violent action.;8.169;10092;1976-02-09;28570902;1300000;None;en;['Columbia Pictures', 'Italo/Judeo Productions', 'Bill/Phillips']
